dataset,configuration_id,base_configuration_id,feature_family,feature_capacity,feature_params,classifier,classifier_family,classifier_capacity,classifier_params,train_fraction,subset_seed,protocol_hash
UT_HAR,pca_raw__linear_svm__medium__frac_1.00,pca_raw__linear_svm__medium,pca_raw,medium,{'n_components': 48},linear_svm,linear_svm,medium,{'C': 1.0},1.0,3407,8a3568eb591e
UT_HAR,pca_raw__linear_svm__small__frac_0.20,pca_raw__linear_svm__small,pca_raw,small,{'n_components': 16},linear_svm,linear_svm,small,{'C': 0.1},0.2,3407,8a3568eb591e
UT_HAR,pca_raw__linear_svm__small__frac_0.40,pca_raw__linear_svm__small,pca_raw,small,{'n_components': 16},linear_svm,linear_svm,small,{'C': 0.1},0.4,3407,8a3568eb591e
UT_HAR,pca_raw__linear_svm__small__frac_0.60,pca_raw__linear_svm__small,pca_raw,small,{'n_components': 16},linear_svm,linear_svm,small,{'C': 0.1},0.6,3407,8a3568eb591e
UT_HAR,pca_raw__linear_svm__small__frac_0.80,pca_raw__linear_svm__small,pca_raw,small,{'n_components': 16},linear_svm,linear_svm,small,{'C': 0.1},0.8,3407,8a3568eb591e
UT_HAR,pca_raw__linear_svm__small__frac_1.00,pca_raw__linear_svm__small,pca_raw,small,{'n_components': 16},linear_svm,linear_svm,small,{'C': 0.1},1.0,3407,8a3568eb591e
UT_HAR,pca_raw__logistic_regression__large__frac_0.20,pca_raw__logistic_regression__large,pca_raw,large,{'n_components': 96},logistic_regression,linear,large,"{'C': 10.0, 'max_iter': 5000}",0.2,3407,8a3568eb591e
UT_HAR,pca_raw__logistic_regression__large__frac_0.40,pca_raw__logistic_regression__large,pca_raw,large,{'n_components': 96},logistic_regression,linear,large,"{'C': 10.0, 'max_iter': 5000}",0.4,3407,8a3568eb591e
UT_HAR,pca_raw__logistic_regression__large__frac_0.60,pca_raw__logistic_regression__large,pca_raw,large,{'n_components': 96},logistic_regression,linear,large,"{'C': 10.0, 'max_iter': 5000}",0.6,3407,8a3568eb591e
UT_HAR,pca_raw__logistic_regression__large__frac_0.80,pca_raw__logistic_regression__large,pca_raw,large,{'n_components': 96},logistic_regression,linear,large,"{'C': 10.0, 'max_iter': 5000}",0.8,3407,8a3568eb591e
UT_HAR,pca_raw__logistic_regression__large__frac_1.00,pca_raw__logistic_regression__large,pca_raw,large,{'n_components': 96},logistic_regression,linear,large,"{'C': 10.0, 'max_iter': 5000}",1.0,3407,8a3568eb591e
UT_HAR,pca_raw__logistic_regression__medium__frac_0.20,pca_raw__logistic_regression__medium,pca_raw,medium,{'n_components': 48},logistic_regression,linear,medium,"{'C': 1.0, 'max_iter': 3000}",0.2,3407,8a3568eb591e
UT_HAR,pca_raw__logistic_regression__medium__frac_0.40,pca_raw__logistic_regression__medium,pca_raw,medium,{'n_components': 48},logistic_regression,linear,medium,"{'C': 1.0, 'max_iter': 3000}",0.4,3407,8a3568eb591e
UT_HAR,pca_raw__logistic_regression__medium__frac_0.60,pca_raw__logistic_regression__medium,pca_raw,medium,{'n_components': 48},logistic_regression,linear,medium,"{'C': 1.0, 'max_iter': 3000}",0.6,3407,8a3568eb591e
UT_HAR,pca_raw__logistic_regression__medium__frac_0.80,pca_raw__logistic_regression__medium,pca_raw,medium,{'n_components': 48},logistic_regression,linear,medium,"{'C': 1.0, 'max_iter': 3000}",0.8,3407,8a3568eb591e
UT_HAR,pca_raw__logistic_regression__medium__frac_1.00,pca_raw__logistic_regression__medium,pca_raw,medium,{'n_components': 48},logistic_regression,linear,medium,"{'C': 1.0, 'max_iter': 3000}",1.0,3407,8a3568eb591e
UT_HAR,pca_raw__logistic_regression__small__frac_0.20,pca_raw__logistic_regression__small,pca_raw,small,{'n_components': 16},logistic_regression,linear,small,"{'C': 0.1, 'max_iter': 2000}",0.2,3407,8a3568eb591e
UT_HAR,pca_raw__logistic_regression__small__frac_0.40,pca_raw__logistic_regression__small,pca_raw,small,{'n_components': 16},logistic_regression,linear,small,"{'C': 0.1, 'max_iter': 2000}",0.4,3407,8a3568eb591e
UT_HAR,pca_raw__logistic_regression__small__frac_0.60,pca_raw__logistic_regression__small,pca_raw,small,{'n_components': 16},logistic_regression,linear,small,"{'C': 0.1, 'max_iter': 2000}",0.6,3407,8a3568eb591e
UT_HAR,pca_raw__logistic_regression__small__frac_0.80,pca_raw__logistic_regression__small,pca_raw,small,{'n_components': 16},logistic_regression,linear,small,"{'C': 0.1, 'max_iter': 2000}",0.8,3407,8a3568eb591e
UT_HAR,pca_raw__logistic_regression__small__frac_1.00,pca_raw__logistic_regression__small,pca_raw,small,{'n_components': 16},logistic_regression,linear,small,"{'C': 0.1, 'max_iter': 2000}",1.0,3407,8a3568eb591e
UT_HAR,pca_raw__random_forest__large__frac_0.20,pca_raw__random_forest__large,pca_raw,large,{'n_components': 96},random_forest,tree_ensemble,large,"{'n_estimators': 600, 'max_depth': None}",0.2,3407,8a3568eb591e
UT_HAR,pca_raw__random_forest__large__frac_0.40,pca_raw__random_forest__large,pca_raw,large,{'n_components': 96},random_forest,tree_ensemble,large,"{'n_estimators': 600, 'max_depth': None}",0.4,3407,8a3568eb591e
UT_HAR,pca_raw__random_forest__large__frac_0.60,pca_raw__random_forest__large,pca_raw,large,{'n_components': 96},random_forest,tree_ensemble,large,"{'n_estimators': 600, 'max_depth': None}",0.6,3407,8a3568eb591e
UT_HAR,pca_raw__random_forest__large__frac_0.80,pca_raw__random_forest__large,pca_raw,large,{'n_components': 96},random_forest,tree_ensemble,large,"{'n_estimators': 600, 'max_depth': None}",0.8,3407,8a3568eb591e
UT_HAR,pca_raw__random_forest__large__frac_1.00,pca_raw__random_forest__large,pca_raw,large,{'n_components': 96},random_forest,tree_ensemble,large,"{'n_estimators': 600, 'max_depth': None}",1.0,3407,8a3568eb591e
UT_HAR,pca_raw__random_forest__medium__frac_0.20,pca_raw__random_forest__medium,pca_raw,medium,{'n_components': 48},random_forest,tree_ensemble,medium,"{'n_estimators': 300, 'max_depth': 16}",0.2,3407,8a3568eb591e
UT_HAR,pca_raw__random_forest__medium__frac_0.40,pca_raw__random_forest__medium,pca_raw,medium,{'n_components': 48},random_forest,tree_ensemble,medium,"{'n_estimators': 300, 'max_depth': 16}",0.4,3407,8a3568eb591e
UT_HAR,pca_raw__random_forest__medium__frac_0.60,pca_raw__random_forest__medium,pca_raw,medium,{'n_components': 48},random_forest,tree_ensemble,medium,"{'n_estimators': 300, 'max_depth': 16}",0.6,3407,8a3568eb591e
UT_HAR,pca_raw__random_forest__medium__frac_0.80,pca_raw__random_forest__medium,pca_raw,medium,{'n_components': 48},random_forest,tree_ensemble,medium,"{'n_estimators': 300, 'max_depth': 16}",0.8,3407,8a3568eb591e
UT_HAR,pca_raw__random_forest__medium__frac_1.00,pca_raw__random_forest__medium,pca_raw,medium,{'n_components': 48},random_forest,tree_ensemble,medium,"{'n_estimators': 300, 'max_depth': 16}",1.0,3407,8a3568eb591e
UT_HAR,pca_raw__random_forest__small__frac_0.20,pca_raw__random_forest__small,pca_raw,small,{'n_components': 16},random_forest,tree_ensemble,small,"{'n_estimators': 100, 'max_depth': 8}",0.2,3407,8a3568eb591e
UT_HAR,pca_raw__random_forest__small__frac_0.40,pca_raw__random_forest__small,pca_raw,small,{'n_components': 16},random_forest,tree_ensemble,small,"{'n_estimators': 100, 'max_depth': 8}",0.4,3407,8a3568eb591e
UT_HAR,pca_raw__random_forest__small__frac_0.60,pca_raw__random_forest__small,pca_raw,small,{'n_components': 16},random_forest,tree_ensemble,small,"{'n_estimators': 100, 'max_depth': 8}",0.6,3407,8a3568eb591e
UT_HAR,pca_raw__random_forest__small__frac_0.80,pca_raw__random_forest__small,pca_raw,small,{'n_components': 16},random_forest,tree_ensemble,small,"{'n_estimators': 100, 'max_depth': 8}",0.8,3407,8a3568eb591e
UT_HAR,pca_raw__random_forest__small__frac_1.00,pca_raw__random_forest__small,pca_raw,small,{'n_components': 16},random_forest,tree_ensemble,small,"{'n_estimators': 100, 'max_depth': 8}",1.0,3407,8a3568eb591e
UT_HAR,pca_raw__rbf_svm__large__frac_0.20,pca_raw__rbf_svm__large,pca_raw,large,{'n_components': 96},rbf_svm,kernel_svm,large,"{'C': 8.0, 'gamma': 'auto'}",0.2,3407,8a3568eb591e
UT_HAR,pca_raw__rbf_svm__large__frac_0.40,pca_raw__rbf_svm__large,pca_raw,large,{'n_components': 96},rbf_svm,kernel_svm,large,"{'C': 8.0, 'gamma': 'auto'}",0.4,3407,8a3568eb591e
UT_HAR,pca_raw__rbf_svm__large__frac_0.60,pca_raw__rbf_svm__large,pca_raw,large,{'n_components': 96},rbf_svm,kernel_svm,large,"{'C': 8.0, 'gamma': 'auto'}",0.6,3407,8a3568eb591e
UT_HAR,pca_raw__rbf_svm__large__frac_0.80,pca_raw__rbf_svm__large,pca_raw,large,{'n_components': 96},rbf_svm,kernel_svm,large,"{'C': 8.0, 'gamma': 'auto'}",0.8,3407,8a3568eb591e
UT_HAR,pca_raw__rbf_svm__large__frac_1.00,pca_raw__rbf_svm__large,pca_raw,large,{'n_components': 96},rbf_svm,kernel_svm,large,"{'C': 8.0, 'gamma': 'auto'}",1.0,3407,8a3568eb591e
UT_HAR,pca_raw__rbf_svm__medium__frac_0.20,pca_raw__rbf_svm__medium,pca_raw,medium,{'n_components': 48},rbf_svm,kernel_svm,medium,"{'C': 2.0, 'gamma': 'scale'}",0.2,3407,8a3568eb591e
UT_HAR,pca_raw__rbf_svm__medium__frac_0.40,pca_raw__rbf_svm__medium,pca_raw,medium,{'n_components': 48},rbf_svm,kernel_svm,medium,"{'C': 2.0, 'gamma': 'scale'}",0.4,3407,8a3568eb591e
UT_HAR,pca_raw__rbf_svm__medium__frac_0.60,pca_raw__rbf_svm__medium,pca_raw,medium,{'n_components': 48},rbf_svm,kernel_svm,medium,"{'C': 2.0, 'gamma': 'scale'}",0.6,3407,8a3568eb591e
UT_HAR,pca_raw__rbf_svm__medium__frac_0.80,pca_raw__rbf_svm__medium,pca_raw,medium,{'n_components': 48},rbf_svm,kernel_svm,medium,"{'C': 2.0, 'gamma': 'scale'}",0.8,3407,8a3568eb591e
UT_HAR,pca_raw__rbf_svm__medium__frac_1.00,pca_raw__rbf_svm__medium,pca_raw,medium,{'n_components': 48},rbf_svm,kernel_svm,medium,"{'C': 2.0, 'gamma': 'scale'}",1.0,3407,8a3568eb591e
UT_HAR,pca_raw__rbf_svm__small__frac_0.20,pca_raw__rbf_svm__small,pca_raw,small,{'n_components': 16},rbf_svm,kernel_svm,small,"{'C': 0.5, 'gamma': 'scale'}",0.2,3407,8a3568eb591e
UT_HAR,pca_raw__rbf_svm__small__frac_0.40,pca_raw__rbf_svm__small,pca_raw,small,{'n_components': 16},rbf_svm,kernel_svm,small,"{'C': 0.5, 'gamma': 'scale'}",0.4,3407,8a3568eb591e
UT_HAR,pca_raw__rbf_svm__small__frac_0.60,pca_raw__rbf_svm__small,pca_raw,small,{'n_components': 16},rbf_svm,kernel_svm,small,"{'C': 0.5, 'gamma': 'scale'}",0.6,3407,8a3568eb591e
UT_HAR,pca_raw__rbf_svm__small__frac_0.80,pca_raw__rbf_svm__small,pca_raw,small,{'n_components': 16},rbf_svm,kernel_svm,small,"{'C': 0.5, 'gamma': 'scale'}",0.8,3407,8a3568eb591e
UT_HAR,pca_raw__rbf_svm__small__frac_1.00,pca_raw__rbf_svm__small,pca_raw,small,{'n_components': 16},rbf_svm,kernel_svm,small,"{'C': 0.5, 'gamma': 'scale'}",1.0,3407,8a3568eb591e
UT_HAR,stft_bands__extra_trees__large__frac_0.20,stft_bands__extra_trees__large,stft_bands,large,"{'window': 128, 'bands': 16}",extra_trees,tree_ensemble,large,"{'n_estimators': 600, 'max_depth': None}",0.2,3407,8a3568eb591e
UT_HAR,stft_bands__extra_trees__large__frac_0.40,stft_bands__extra_trees__large,stft_bands,large,"{'window': 128, 'bands': 16}",extra_trees,tree_ensemble,large,"{'n_estimators': 600, 'max_depth': None}",0.4,3407,8a3568eb591e
UT_HAR,stft_bands__extra_trees__large__frac_0.60,stft_bands__extra_trees__large,stft_bands,large,"{'window': 128, 'bands': 16}",extra_trees,tree_ensemble,large,"{'n_estimators': 600, 'max_depth': None}",0.6,3407,8a3568eb591e
UT_HAR,stft_bands__extra_trees__large__frac_0.80,stft_bands__extra_trees__large,stft_bands,large,"{'window': 128, 'bands': 16}",extra_trees,tree_ensemble,large,"{'n_estimators': 600, 'max_depth': None}",0.8,3407,8a3568eb591e
UT_HAR,stft_bands__extra_trees__large__frac_1.00,stft_bands__extra_trees__large,stft_bands,large,"{'window': 128, 'bands': 16}",extra_trees,tree_ensemble,large,"{'n_estimators': 600, 'max_depth': None}",1.0,3407,8a3568eb591e
UT_HAR,stft_bands__extra_trees__medium__frac_0.20,stft_bands__extra_trees__medium,stft_bands,medium,"{'window': 64, 'bands': 8}",extra_trees,tree_ensemble,medium,"{'n_estimators': 300, 'max_depth': 16}",0.2,3407,8a3568eb591e
UT_HAR,stft_bands__extra_trees__medium__frac_0.40,stft_bands__extra_trees__medium,stft_bands,medium,"{'window': 64, 'bands': 8}",extra_trees,tree_ensemble,medium,"{'n_estimators': 300, 'max_depth': 16}",0.4,3407,8a3568eb591e
UT_HAR,stft_bands__extra_trees__medium__frac_0.60,stft_bands__extra_trees__medium,stft_bands,medium,"{'window': 64, 'bands': 8}",extra_trees,tree_ensemble,medium,"{'n_estimators': 300, 'max_depth': 16}",0.6,3407,8a3568eb591e
UT_HAR,stft_bands__extra_trees__medium__frac_0.80,stft_bands__extra_trees__medium,stft_bands,medium,"{'window': 64, 'bands': 8}",extra_trees,tree_ensemble,medium,"{'n_estimators': 300, 'max_depth': 16}",0.8,3407,8a3568eb591e
UT_HAR,stft_bands__extra_trees__medium__frac_1.00,stft_bands__extra_trees__medium,stft_bands,medium,"{'window': 64, 'bands': 8}",extra_trees,tree_ensemble,medium,"{'n_estimators': 300, 'max_depth': 16}",1.0,3407,8a3568eb591e
UT_HAR,stft_bands__extra_trees__small__frac_0.20,stft_bands__extra_trees__small,stft_bands,small,"{'window': 32, 'bands': 4}",extra_trees,tree_ensemble,small,"{'n_estimators': 100, 'max_depth': 8}",0.2,3407,8a3568eb591e
UT_HAR,stft_bands__extra_trees__small__frac_0.40,stft_bands__extra_trees__small,stft_bands,small,"{'window': 32, 'bands': 4}",extra_trees,tree_ensemble,small,"{'n_estimators': 100, 'max_depth': 8}",0.4,3407,8a3568eb591e
UT_HAR,stft_bands__extra_trees__small__frac_0.60,stft_bands__extra_trees__small,stft_bands,small,"{'window': 32, 'bands': 4}",extra_trees,tree_ensemble,small,"{'n_estimators': 100, 'max_depth': 8}",0.6,3407,8a3568eb591e
UT_HAR,stft_bands__extra_trees__small__frac_0.80,stft_bands__extra_trees__small,stft_bands,small,"{'window': 32, 'bands': 4}",extra_trees,tree_ensemble,small,"{'n_estimators': 100, 'max_depth': 8}",0.8,3407,8a3568eb591e
UT_HAR,stft_bands__extra_trees__small__frac_1.00,stft_bands__extra_trees__small,stft_bands,small,"{'window': 32, 'bands': 4}",extra_trees,tree_ensemble,small,"{'n_estimators': 100, 'max_depth': 8}",1.0,3407,8a3568eb591e
UT_HAR,stft_bands__hist_gradient_boosting__large__frac_0.20,stft_bands__hist_gradient_boosting__large,stft_bands,large,"{'window': 128, 'bands': 16}",hist_gradient_boosting,boosting,large,"{'max_iter': 350, 'max_leaf_nodes': 63, 'learning_rate': 0.04}",0.2,3407,8a3568eb591e
UT_HAR,stft_bands__hist_gradient_boosting__large__frac_0.40,stft_bands__hist_gradient_boosting__large,stft_bands,large,"{'window': 128, 'bands': 16}",hist_gradient_boosting,boosting,large,"{'max_iter': 350, 'max_leaf_nodes': 63, 'learning_rate': 0.04}",0.4,3407,8a3568eb591e
UT_HAR,stft_bands__hist_gradient_boosting__large__frac_0.60,stft_bands__hist_gradient_boosting__large,stft_bands,large,"{'window': 128, 'bands': 16}",hist_gradient_boosting,boosting,large,"{'max_iter': 350, 'max_leaf_nodes': 63, 'learning_rate': 0.04}",0.6,3407,8a3568eb591e
UT_HAR,stft_bands__hist_gradient_boosting__large__frac_0.80,stft_bands__hist_gradient_boosting__large,stft_bands,large,"{'window': 128, 'bands': 16}",hist_gradient_boosting,boosting,large,"{'max_iter': 350, 'max_leaf_nodes': 63, 'learning_rate': 0.04}",0.8,3407,8a3568eb591e
UT_HAR,stft_bands__hist_gradient_boosting__large__frac_1.00,stft_bands__hist_gradient_boosting__large,stft_bands,large,"{'window': 128, 'bands': 16}",hist_gradient_boosting,boosting,large,"{'max_iter': 350, 'max_leaf_nodes': 63, 'learning_rate': 0.04}",1.0,3407,8a3568eb591e
UT_HAR,stft_bands__hist_gradient_boosting__medium__frac_0.20,stft_bands__hist_gradient_boosting__medium,stft_bands,medium,"{'window': 64, 'bands': 8}",hist_gradient_boosting,boosting,medium,"{'max_iter': 200, 'max_leaf_nodes': 31, 'learning_rate': 0.06}",0.2,3407,8a3568eb591e
UT_HAR,stft_bands__hist_gradient_boosting__medium__frac_0.40,stft_bands__hist_gradient_boosting__medium,stft_bands,medium,"{'window': 64, 'bands': 8}",hist_gradient_boosting,boosting,medium,"{'max_iter': 200, 'max_leaf_nodes': 31, 'learning_rate': 0.06}",0.4,3407,8a3568eb591e
UT_HAR,stft_bands__hist_gradient_boosting__medium__frac_0.60,stft_bands__hist_gradient_boosting__medium,stft_bands,medium,"{'window': 64, 'bands': 8}",hist_gradient_boosting,boosting,medium,"{'max_iter': 200, 'max_leaf_nodes': 31, 'learning_rate': 0.06}",0.6,3407,8a3568eb591e
UT_HAR,stft_bands__hist_gradient_boosting__medium__frac_0.80,stft_bands__hist_gradient_boosting__medium,stft_bands,medium,"{'window': 64, 'bands': 8}",hist_gradient_boosting,boosting,medium,"{'max_iter': 200, 'max_leaf_nodes': 31, 'learning_rate': 0.06}",0.8,3407,8a3568eb591e
UT_HAR,stft_bands__hist_gradient_boosting__medium__frac_1.00,stft_bands__hist_gradient_boosting__medium,stft_bands,medium,"{'window': 64, 'bands': 8}",hist_gradient_boosting,boosting,medium,"{'max_iter': 200, 'max_leaf_nodes': 31, 'learning_rate': 0.06}",1.0,3407,8a3568eb591e
UT_HAR,stft_bands__hist_gradient_boosting__small__frac_0.20,stft_bands__hist_gradient_boosting__small,stft_bands,small,"{'window': 32, 'bands': 4}",hist_gradient_boosting,boosting,small,"{'max_iter': 100, 'max_leaf_nodes': 15, 'learning_rate': 0.08}",0.2,3407,8a3568eb591e
UT_HAR,stft_bands__hist_gradient_boosting__small__frac_0.40,stft_bands__hist_gradient_boosting__small,stft_bands,small,"{'window': 32, 'bands': 4}",hist_gradient_boosting,boosting,small,"{'max_iter': 100, 'max_leaf_nodes': 15, 'learning_rate': 0.08}",0.4,3407,8a3568eb591e
UT_HAR,stft_bands__hist_gradient_boosting__small__frac_0.60,stft_bands__hist_gradient_boosting__small,stft_bands,small,"{'window': 32, 'bands': 4}",hist_gradient_boosting,boosting,small,"{'max_iter': 100, 'max_leaf_nodes': 15, 'learning_rate': 0.08}",0.6,3407,8a3568eb591e
UT_HAR,stft_bands__hist_gradient_boosting__small__frac_0.80,stft_bands__hist_gradient_boosting__small,stft_bands,small,"{'window': 32, 'bands': 4}",hist_gradient_boosting,boosting,small,"{'max_iter': 100, 'max_leaf_nodes': 15, 'learning_rate': 0.08}",0.8,3407,8a3568eb591e
UT_HAR,stft_bands__hist_gradient_boosting__small__frac_1.00,stft_bands__hist_gradient_boosting__small,stft_bands,small,"{'window': 32, 'bands': 4}",hist_gradient_boosting,boosting,small,"{'max_iter': 100, 'max_leaf_nodes': 15, 'learning_rate': 0.08}",1.0,3407,8a3568eb591e
UT_HAR,stft_bands__knn__large__frac_0.20,stft_bands__knn__large,stft_bands,large,"{'window': 128, 'bands': 16}",knn,instance_based,large,"{'n_neighbors': 3, 'weights': 'distance'}",0.2,3407,8a3568eb591e
UT_HAR,stft_bands__knn__large__frac_0.40,stft_bands__knn__large,stft_bands,large,"{'window': 128, 'bands': 16}",knn,instance_based,large,"{'n_neighbors': 3, 'weights': 'distance'}",0.4,3407,8a3568eb591e
UT_HAR,stft_bands__knn__large__frac_0.60,stft_bands__knn__large,stft_bands,large,"{'window': 128, 'bands': 16}",knn,instance_based,large,"{'n_neighbors': 3, 'weights': 'distance'}",0.6,3407,8a3568eb591e
UT_HAR,stft_bands__knn__large__frac_0.80,stft_bands__knn__large,stft_bands,large,"{'window': 128, 'bands': 16}",knn,instance_based,large,"{'n_neighbors': 3, 'weights': 'distance'}",0.8,3407,8a3568eb591e
UT_HAR,stft_bands__knn__large__frac_1.00,stft_bands__knn__large,stft_bands,large,"{'window': 128, 'bands': 16}",knn,instance_based,large,"{'n_neighbors': 3, 'weights': 'distance'}",1.0,3407,8a3568eb591e
UT_HAR,stft_bands__knn__medium__frac_0.20,stft_bands__knn__medium,stft_bands,medium,"{'window': 64, 'bands': 8}",knn,instance_based,medium,"{'n_neighbors': 7, 'weights': 'distance'}",0.2,3407,8a3568eb591e
UT_HAR,stft_bands__knn__medium__frac_0.40,stft_bands__knn__medium,stft_bands,medium,"{'window': 64, 'bands': 8}",knn,instance_based,medium,"{'n_neighbors': 7, 'weights': 'distance'}",0.4,3407,8a3568eb591e
UT_HAR,stft_bands__knn__medium__frac_0.60,stft_bands__knn__medium,stft_bands,medium,"{'window': 64, 'bands': 8}",knn,instance_based,medium,"{'n_neighbors': 7, 'weights': 'distance'}",0.6,3407,8a3568eb591e
UT_HAR,stft_bands__knn__medium__frac_0.80,stft_bands__knn__medium,stft_bands,medium,"{'window': 64, 'bands': 8}",knn,instance_based,medium,"{'n_neighbors': 7, 'weights': 'distance'}",0.8,3407,8a3568eb591e
UT_HAR,stft_bands__knn__medium__frac_1.00,stft_bands__knn__medium,stft_bands,medium,"{'window': 64, 'bands': 8}",knn,instance_based,medium,"{'n_neighbors': 7, 'weights': 'distance'}",1.0,3407,8a3568eb591e
UT_HAR,stft_bands__knn__small__frac_0.20,stft_bands__knn__small,stft_bands,small,"{'window': 32, 'bands': 4}",knn,instance_based,small,"{'n_neighbors': 11, 'weights': 'uniform'}",0.2,3407,8a3568eb591e
UT_HAR,stft_bands__knn__small__frac_0.40,stft_bands__knn__small,stft_bands,small,"{'window': 32, 'bands': 4}",knn,instance_based,small,"{'n_neighbors': 11, 'weights': 'uniform'}",0.4,3407,8a3568eb591e
UT_HAR,stft_bands__knn__small__frac_0.60,stft_bands__knn__small,stft_bands,small,"{'window': 32, 'bands': 4}",knn,instance_based,small,"{'n_neighbors': 11, 'weights': 'uniform'}",0.6,3407,8a3568eb591e
UT_HAR,stft_bands__knn__small__frac_0.80,stft_bands__knn__small,stft_bands,small,"{'window': 32, 'bands': 4}",knn,instance_based,small,"{'n_neighbors': 11, 'weights': 'uniform'}",0.8,3407,8a3568eb591e
UT_HAR,stft_bands__knn__small__frac_1.00,stft_bands__knn__small,stft_bands,small,"{'window': 32, 'bands': 4}",knn,instance_based,small,"{'n_neighbors': 11, 'weights': 'uniform'}",1.0,3407,8a3568eb591e
UT_HAR,stft_bands__lda__large__frac_0.20,stft_bands__lda__large,stft_bands,large,"{'window': 128, 'bands': 16}",lda,linear_discriminant,large,"{'solver': 'eigen', 'shrinkage': 'auto'}",0.2,3407,8a3568eb591e
UT_HAR,stft_bands__lda__large__frac_0.40,stft_bands__lda__large,stft_bands,large,"{'window': 128, 'bands': 16}",lda,linear_discriminant,large,"{'solver': 'eigen', 'shrinkage': 'auto'}",0.4,3407,8a3568eb591e
UT_HAR,stft_bands__lda__large__frac_0.60,stft_bands__lda__large,stft_bands,large,"{'window': 128, 'bands': 16}",lda,linear_discriminant,large,"{'solver': 'eigen', 'shrinkage': 'auto'}",0.6,3407,8a3568eb591e
UT_HAR,stft_bands__lda__large__frac_0.80,stft_bands__lda__large,stft_bands,large,"{'window': 128, 'bands': 16}",lda,linear_discriminant,large,"{'solver': 'eigen', 'shrinkage': 'auto'}",0.8,3407,8a3568eb591e
UT_HAR,stft_bands__lda__large__frac_1.00,stft_bands__lda__large,stft_bands,large,"{'window': 128, 'bands': 16}",lda,linear_discriminant,large,"{'solver': 'eigen', 'shrinkage': 'auto'}",1.0,3407,8a3568eb591e
UT_HAR,stft_bands__lda__medium__frac_0.20,stft_bands__lda__medium,stft_bands,medium,"{'window': 64, 'bands': 8}",lda,linear_discriminant,medium,"{'solver': 'lsqr', 'shrinkage': 'auto'}",0.2,3407,8a3568eb591e
UT_HAR,stft_bands__lda__medium__frac_0.40,stft_bands__lda__medium,stft_bands,medium,"{'window': 64, 'bands': 8}",lda,linear_discriminant,medium,"{'solver': 'lsqr', 'shrinkage': 'auto'}",0.4,3407,8a3568eb591e
UT_HAR,stft_bands__lda__medium__frac_0.60,stft_bands__lda__medium,stft_bands,medium,"{'window': 64, 'bands': 8}",lda,linear_discriminant,medium,"{'solver': 'lsqr', 'shrinkage': 'auto'}",0.6,3407,8a3568eb591e
UT_HAR,stft_bands__lda__medium__frac_0.80,stft_bands__lda__medium,stft_bands,medium,"{'window': 64, 'bands': 8}",lda,linear_discriminant,medium,"{'solver': 'lsqr', 'shrinkage': 'auto'}",0.8,3407,8a3568eb591e
UT_HAR,stft_bands__lda__medium__frac_1.00,stft_bands__lda__medium,stft_bands,medium,"{'window': 64, 'bands': 8}",lda,linear_discriminant,medium,"{'solver': 'lsqr', 'shrinkage': 'auto'}",1.0,3407,8a3568eb591e
UT_HAR,stft_bands__lda__small__frac_0.20,stft_bands__lda__small,stft_bands,small,"{'window': 32, 'bands': 4}",lda,linear_discriminant,small,"{'solver': 'svd', 'shrinkage': None}",0.2,3407,8a3568eb591e
UT_HAR,stft_bands__lda__small__frac_0.40,stft_bands__lda__small,stft_bands,small,"{'window': 32, 'bands': 4}",lda,linear_discriminant,small,"{'solver': 'svd', 'shrinkage': None}",0.4,3407,8a3568eb591e
UT_HAR,stft_bands__lda__small__frac_0.60,stft_bands__lda__small,stft_bands,small,"{'window': 32, 'bands': 4}",lda,linear_discriminant,small,"{'solver': 'svd', 'shrinkage': None}",0.6,3407,8a3568eb591e
UT_HAR,stft_bands__lda__small__frac_0.80,stft_bands__lda__small,stft_bands,small,"{'window': 32, 'bands': 4}",lda,linear_discriminant,small,"{'solver': 'svd', 'shrinkage': None}",0.8,3407,8a3568eb591e
UT_HAR,stft_bands__lda__small__frac_1.00,stft_bands__lda__small,stft_bands,small,"{'window': 32, 'bands': 4}",lda,linear_discriminant,small,"{'solver': 'svd', 'shrinkage': None}",1.0,3407,8a3568eb591e
UT_HAR,stft_bands__linear_svm__large__frac_0.20,stft_bands__linear_svm__large,stft_bands,large,"{'window': 128, 'bands': 16}",linear_svm,linear_svm,large,{'C': 10.0},0.2,3407,8a3568eb591e
UT_HAR,stft_bands__linear_svm__large__frac_0.40,stft_bands__linear_svm__large,stft_bands,large,"{'window': 128, 'bands': 16}",linear_svm,linear_svm,large,{'C': 10.0},0.4,3407,8a3568eb591e
UT_HAR,stft_bands__linear_svm__large__frac_0.60,stft_bands__linear_svm__large,stft_bands,large,"{'window': 128, 'bands': 16}",linear_svm,linear_svm,large,{'C': 10.0},0.6,3407,8a3568eb591e
UT_HAR,stft_bands__linear_svm__large__frac_0.80,stft_bands__linear_svm__large,stft_bands,large,"{'window': 128, 'bands': 16}",linear_svm,linear_svm,large,{'C': 10.0},0.8,3407,8a3568eb591e
UT_HAR,stft_bands__linear_svm__large__frac_1.00,stft_bands__linear_svm__large,stft_bands,large,"{'window': 128, 'bands': 16}",linear_svm,linear_svm,large,{'C': 10.0},1.0,3407,8a3568eb591e
