dataset,configuration_id,base_configuration_id,feature_family,feature_capacity,feature_params,classifier,classifier_family,classifier_capacity,classifier_params,train_fraction,subset_seed,protocol_hash,timestamp,model_name,run_id,architecture_family,model_group,is_classical,train_seed,model_size,feature_dim,train_size,clean_accuracy,clean_macro_f1,clean_balanced_accuracy,train_time_sec,param_count,best_val_acc,model_params
UT_HAR,autocorrelation__lda__medium__frac_0.40,autocorrelation__lda__medium,autocorrelation,medium,"{'lags': 16, 'normalize': True}",lda,linear_discriminant,medium,"{'solver': 'lsqr', 'shrinkage': 'auto'}",0.4,3407.0,8a3568eb591e,2026-06-20T14:33:08+0000,autocorrelation__lda__medium__frac_0.40,autocorrelation__lda__medium__frac_0.40__seed3407,classical,linear_discriminant,True,3407,medium,16.0,1593.0,0.4628514056224899,0.3024793580586026,0.3234908072476968,0.0181186199188232,,,
UT_HAR,autocorrelation__lda__medium__frac_0.60,autocorrelation__lda__medium,autocorrelation,medium,"{'lags': 16, 'normalize': True}",lda,linear_discriminant,medium,"{'solver': 'lsqr', 'shrinkage': 'auto'}",0.6,3407.0,8a3568eb591e,2026-06-20T14:33:09+0000,autocorrelation__lda__medium__frac_0.60,autocorrelation__lda__medium__frac_0.60__seed3407,classical,linear_discriminant,True,3407,medium,16.0,2389.0,0.4738955823293173,0.3158968221240106,0.3377772243028372,0.0184907913208007,,,
UT_HAR,autocorrelation__lda__medium__frac_0.80,autocorrelation__lda__medium,autocorrelation,medium,"{'lags': 16, 'normalize': True}",lda,linear_discriminant,medium,"{'solver': 'lsqr', 'shrinkage': 'auto'}",0.8,3407.0,8a3568eb591e,2026-06-20T14:33:10+0000,autocorrelation__lda__medium__frac_0.80,autocorrelation__lda__medium__frac_0.80__seed3407,classical,linear_discriminant,True,3407,medium,16.0,3184.0,0.4759036144578313,0.3237165309400991,0.3382445599974457,0.021409273147583,,,
UT_HAR,autocorrelation__lda__medium__frac_1.00,autocorrelation__lda__medium,autocorrelation,medium,"{'lags': 16, 'normalize': True}",lda,linear_discriminant,medium,"{'solver': 'lsqr', 'shrinkage': 'auto'}",1.0,3407.0,8a3568eb591e,2026-06-20T14:33:10+0000,autocorrelation__lda__medium__frac_1.00,autocorrelation__lda__medium__frac_1.00__seed3407,classical,linear_discriminant,True,3407,medium,16.0,3977.0,0.4738955823293173,0.3164718391584505,0.3355764843450437,0.0339698791503906,,,
UT_HAR,autocorrelation__lda__small__frac_0.20,autocorrelation__lda__small,autocorrelation,small,"{'lags': 8, 'normalize': True}",lda,linear_discriminant,small,"{'solver': 'svd', 'shrinkage': None}",0.2,3407.0,8a3568eb591e,2026-06-20T14:31:10+0000,autocorrelation__lda__small__frac_0.20,autocorrelation__lda__small__frac_0.20__seed3407,classical,linear_discriminant,True,3407,small,8.0,798.0,0.4568273092369478,0.2902538428151092,0.3099952615381572,0.2464246749877929,,,
UT_HAR,autocorrelation__lda__small__frac_0.40,autocorrelation__lda__small,autocorrelation,small,"{'lags': 8, 'normalize': True}",lda,linear_discriminant,small,"{'solver': 'svd', 'shrinkage': None}",0.4,3407.0,8a3568eb591e,2026-06-20T14:32:15+0000,autocorrelation__lda__small__frac_0.40,autocorrelation__lda__small__frac_0.40__seed3407,classical,linear_discriminant,True,3407,small,8.0,1593.0,0.4558232931726907,0.2984897532084475,0.3101750922107738,0.0082979202270507,,,
UT_HAR,autocorrelation__lda__small__frac_0.60,autocorrelation__lda__small,autocorrelation,small,"{'lags': 8, 'normalize': True}",lda,linear_discriminant,small,"{'solver': 'svd', 'shrinkage': None}",0.6,3407.0,8a3568eb591e,2026-06-20T14:32:15+0000,autocorrelation__lda__small__frac_0.60,autocorrelation__lda__small__frac_0.60__seed3407,classical,linear_discriminant,True,3407,small,8.0,2389.0,0.4578313253012048,0.3116939255893419,0.316873423708792,0.0089342594146728,,,
UT_HAR,autocorrelation__lda__small__frac_0.80,autocorrelation__lda__small,autocorrelation,small,"{'lags': 8, 'normalize': True}",lda,linear_discriminant,small,"{'solver': 'svd', 'shrinkage': None}",0.8,3407.0,8a3568eb591e,2026-06-20T14:32:16+0000,autocorrelation__lda__small__frac_0.80,autocorrelation__lda__small__frac_0.80__seed3407,classical,linear_discriminant,True,3407,small,8.0,3184.0,0.4578313253012048,0.3063864576909803,0.3167409597899252,0.0096991062164306,,,
UT_HAR,autocorrelation__lda__small__frac_1.00,autocorrelation__lda__small,autocorrelation,small,"{'lags': 8, 'normalize': True}",lda,linear_discriminant,small,"{'solver': 'svd', 'shrinkage': None}",1.0,3407.0,8a3568eb591e,2026-06-20T14:32:17+0000,autocorrelation__lda__small__frac_1.00,autocorrelation__lda__small__frac_1.00__seed3407,classical,linear_discriminant,True,3407,small,8.0,3977.0,0.4678714859437751,0.2992728667844361,0.3226299147892973,0.0133624076843261,,,
UT_HAR,autocorrelation__linear_svm__large__frac_0.20,autocorrelation__linear_svm__large,autocorrelation,large,"{'lags': 32, 'normalize': True}",linear_svm,linear_svm,large,{'C': 10.0},0.2,3407.0,8a3568eb591e,2026-06-20T14:36:19+0000,autocorrelation__linear_svm__large__frac_0.20,autocorrelation__linear_svm__large__frac_0.20__seed3407,classical,linear_svm,True,3407,large,32.0,798.0,0.4558232931726907,0.3138620801451059,0.3212762681775572,0.0373857021331787,,,
UT_HAR,autocorrelation__linear_svm__large__frac_0.40,autocorrelation__linear_svm__large,autocorrelation,large,"{'lags': 32, 'normalize': True}",linear_svm,linear_svm,large,{'C': 10.0},0.4,3407.0,8a3568eb591e,2026-06-20T14:36:20+0000,autocorrelation__linear_svm__large__frac_0.40,autocorrelation__linear_svm__large__frac_0.40__seed3407,classical,linear_svm,True,3407,large,32.0,1593.0,0.465863453815261,0.3175378921714246,0.324273081660768,0.0635817050933837,,,
UT_HAR,autocorrelation__linear_svm__large__frac_0.60,autocorrelation__linear_svm__large,autocorrelation,large,"{'lags': 32, 'normalize': True}",linear_svm,linear_svm,large,{'C': 10.0},0.6,3407.0,8a3568eb591e,2026-06-20T14:36:22+0000,autocorrelation__linear_svm__large__frac_0.60,autocorrelation__linear_svm__large__frac_0.60__seed3407,classical,linear_svm,True,3407,large,32.0,2389.0,0.4628514056224899,0.3011039512352531,0.3098836235970925,0.0838005542755127,,,
UT_HAR,autocorrelation__linear_svm__large__frac_0.80,autocorrelation__linear_svm__large,autocorrelation,large,"{'lags': 32, 'normalize': True}",linear_svm,linear_svm,large,{'C': 10.0},0.8,3407.0,8a3568eb591e,2026-06-20T14:36:23+0000,autocorrelation__linear_svm__large__frac_0.80,autocorrelation__linear_svm__large__frac_0.80__seed3407,classical,linear_svm,True,3407,large,32.0,3184.0,0.4769076305220883,0.3098939440435488,0.3225783114977614,0.111454963684082,,,
UT_HAR,autocorrelation__linear_svm__large__frac_1.00,autocorrelation__linear_svm__large,autocorrelation,large,"{'lags': 32, 'normalize': True}",linear_svm,linear_svm,large,{'C': 10.0},1.0,3407.0,8a3568eb591e,2026-06-20T14:36:24+0000,autocorrelation__linear_svm__large__frac_1.00,autocorrelation__linear_svm__large__frac_1.00__seed3407,classical,linear_svm,True,3407,large,32.0,3977.0,0.4829317269076305,0.3199630926645688,0.3312839935222365,0.149510383605957,,,
UT_HAR,autocorrelation__linear_svm__medium__frac_0.20,autocorrelation__linear_svm__medium,autocorrelation,medium,"{'lags': 16, 'normalize': True}",linear_svm,linear_svm,medium,{'C': 1.0},0.2,3407.0,8a3568eb591e,2026-06-20T14:36:13+0000,autocorrelation__linear_svm__medium__frac_0.20,autocorrelation__linear_svm__medium__frac_0.20__seed3407,classical,linear_svm,True,3407,medium,16.0,798.0,0.4508032128514056,0.2985365689916522,0.3065572526170073,0.0191454887390136,,,
UT_HAR,autocorrelation__linear_svm__medium__frac_0.40,autocorrelation__linear_svm__medium,autocorrelation,medium,"{'lags': 16, 'normalize': True}",linear_svm,linear_svm,medium,{'C': 1.0},0.4,3407.0,8a3568eb591e,2026-06-20T14:36:15+0000,autocorrelation__linear_svm__medium__frac_0.40,autocorrelation__linear_svm__medium__frac_0.40__seed3407,classical,linear_svm,True,3407,medium,16.0,1593.0,0.4518072289156626,0.2817644550159379,0.295415894356636,0.0289101600646972,,,
UT_HAR,autocorrelation__linear_svm__medium__frac_0.60,autocorrelation__linear_svm__medium,autocorrelation,medium,"{'lags': 16, 'normalize': True}",linear_svm,linear_svm,medium,{'C': 1.0},0.6,3407.0,8a3568eb591e,2026-06-20T14:36:16+0000,autocorrelation__linear_svm__medium__frac_0.60,autocorrelation__linear_svm__medium__frac_0.60__seed3407,classical,linear_svm,True,3407,medium,16.0,2389.0,0.4528112449799197,0.2847098749602451,0.2974751219629322,0.0377895832061767,,,
UT_HAR,autocorrelation__linear_svm__medium__frac_0.80,autocorrelation__linear_svm__medium,autocorrelation,medium,"{'lags': 16, 'normalize': True}",linear_svm,linear_svm,medium,{'C': 1.0},0.8,3407.0,8a3568eb591e,2026-06-20T14:36:17+0000,autocorrelation__linear_svm__medium__frac_0.80,autocorrelation__linear_svm__medium__frac_0.80__seed3407,classical,linear_svm,True,3407,medium,16.0,3184.0,0.463855421686747,0.2851519196208572,0.3045307085742462,0.0493731498718261,,,
UT_HAR,autocorrelation__linear_svm__medium__frac_1.00,autocorrelation__linear_svm__medium,autocorrelation,medium,"{'lags': 16, 'normalize': True}",linear_svm,linear_svm,medium,{'C': 1.0},1.0,3407.0,8a3568eb591e,2026-06-20T14:36:18+0000,autocorrelation__linear_svm__medium__frac_1.00,autocorrelation__linear_svm__medium__frac_1.00__seed3407,classical,linear_svm,True,3407,medium,16.0,3977.0,0.4678714859437751,0.2913121970208561,0.3088763820333377,0.0574829578399658,,,
UT_HAR,autocorrelation__linear_svm__small__frac_0.20,autocorrelation__linear_svm__small,autocorrelation,small,"{'lags': 8, 'normalize': True}",linear_svm,linear_svm,small,{'C': 0.1},0.2,3407.0,8a3568eb591e,2026-06-20T14:36:08+0000,autocorrelation__linear_svm__small__frac_0.20,autocorrelation__linear_svm__small__frac_0.20__seed3407,classical,linear_svm,True,3407,small,8.0,798.0,0.4487951807228915,0.2545149689036315,0.2820871296527744,0.0134539604187011,,,
UT_HAR,autocorrelation__linear_svm__small__frac_0.40,autocorrelation__linear_svm__small,autocorrelation,small,"{'lags': 8, 'normalize': True}",linear_svm,linear_svm,small,{'C': 0.1},0.4,3407.0,8a3568eb591e,2026-06-20T14:36:09+0000,autocorrelation__linear_svm__small__frac_0.40,autocorrelation__linear_svm__small__frac_0.40__seed3407,classical,linear_svm,True,3407,small,8.0,1593.0,0.4407630522088353,0.2464239031687765,0.2730899127555272,0.016871690750122,,,
UT_HAR,autocorrelation__linear_svm__small__frac_0.60,autocorrelation__linear_svm__small,autocorrelation,small,"{'lags': 8, 'normalize': True}",linear_svm,linear_svm,small,{'C': 0.1},0.6,3407.0,8a3568eb591e,2026-06-20T14:36:10+0000,autocorrelation__linear_svm__small__frac_0.60,autocorrelation__linear_svm__small__frac_0.60__seed3407,classical,linear_svm,True,3407,small,8.0,2389.0,0.4528112449799197,0.2577949011002779,0.2834952089386073,0.0234656333923339,,,
UT_HAR,autocorrelation__linear_svm__small__frac_0.80,autocorrelation__linear_svm__small,autocorrelation,small,"{'lags': 8, 'normalize': True}",linear_svm,linear_svm,small,{'C': 0.1},0.8,3407.0,8a3568eb591e,2026-06-20T14:36:11+0000,autocorrelation__linear_svm__small__frac_0.80,autocorrelation__linear_svm__small__frac_0.80__seed3407,classical,linear_svm,True,3407,small,8.0,3184.0,0.4568273092369478,0.2660660162043812,0.2927304181738165,0.027587890625,,,
UT_HAR,autocorrelation__linear_svm__small__frac_1.00,autocorrelation__linear_svm__small,autocorrelation,small,"{'lags': 8, 'normalize': True}",linear_svm,linear_svm,small,{'C': 0.1},1.0,3407.0,8a3568eb591e,2026-06-20T14:36:12+0000,autocorrelation__linear_svm__small__frac_1.00,autocorrelation__linear_svm__small__frac_1.00__seed3407,classical,linear_svm,True,3407,small,8.0,3977.0,0.464859437751004,0.2692005527007871,0.2989546279004161,0.0421168804168701,,,
UT_HAR,autocorrelation__logistic_regression__large__frac_0.20,autocorrelation__logistic_regression__large,autocorrelation,large,"{'lags': 32, 'normalize': True}",logistic_regression,linear,large,"{'C': 10.0, 'max_iter': 5000}",0.2,3407.0,8a3568eb591e,2026-06-20T14:35:26+0000,autocorrelation__logistic_regression__large__frac_0.20,autocorrelation__logistic_regression__large__frac_0.20__seed3407,classical,linear,True,3407,large,32.0,798.0,0.4588353413654618,0.3419501492770925,0.3435036703626575,0.3078944683074951,,,
UT_HAR,autocorrelation__logistic_regression__large__frac_0.40,autocorrelation__logistic_regression__large,autocorrelation,large,"{'lags': 32, 'normalize': True}",logistic_regression,linear,large,"{'C': 10.0, 'max_iter': 5000}",0.4,3407.0,8a3568eb591e,2026-06-20T14:36:02+0000,autocorrelation__logistic_regression__large__frac_0.40,autocorrelation__logistic_regression__large__frac_0.40__seed3407,classical,linear,True,3407,large,32.0,1593.0,0.4708835341365462,0.3411459766945737,0.3456958810798975,0.23801851272583,,,
UT_HAR,autocorrelation__logistic_regression__large__frac_0.60,autocorrelation__logistic_regression__large,autocorrelation,large,"{'lags': 32, 'normalize': True}",logistic_regression,linear,large,"{'C': 10.0, 'max_iter': 5000}",0.6,3407.0,8a3568eb591e,2026-06-20T14:36:04+0000,autocorrelation__logistic_regression__large__frac_0.60,autocorrelation__logistic_regression__large__frac_0.60__seed3407,classical,linear,True,3407,large,32.0,2389.0,0.4799196787148594,0.3456399492253767,0.3493058099901143,0.3062293529510498,,,
UT_HAR,autocorrelation__logistic_regression__large__frac_0.80,autocorrelation__logistic_regression__large,autocorrelation,large,"{'lags': 32, 'normalize': True}",logistic_regression,linear,large,"{'C': 10.0, 'max_iter': 5000}",0.8,3407.0,8a3568eb591e,2026-06-20T14:36:05+0000,autocorrelation__logistic_regression__large__frac_0.80,autocorrelation__logistic_regression__large__frac_0.80__seed3407,classical,linear,True,3407,large,32.0,3184.0,0.4769076305220883,0.3414199153726825,0.3455291474171626,0.3883407115936279,,,
UT_HAR,autocorrelation__logistic_regression__large__frac_1.00,autocorrelation__logistic_regression__large,autocorrelation,large,"{'lags': 32, 'normalize': True}",logistic_regression,linear,large,"{'C': 10.0, 'max_iter': 5000}",1.0,3407.0,8a3568eb591e,2026-06-20T14:36:07+0000,autocorrelation__logistic_regression__large__frac_1.00,autocorrelation__logistic_regression__large__frac_1.00__seed3407,classical,linear,True,3407,large,32.0,3977.0,0.4919678714859438,0.3603512104711681,0.364303718018584,0.4401929378509521,,,
UT_HAR,autocorrelation__logistic_regression__medium__frac_0.20,autocorrelation__logistic_regression__medium,autocorrelation,medium,"{'lags': 16, 'normalize': True}",logistic_regression,linear,medium,"{'C': 1.0, 'max_iter': 3000}",0.2,3407.0,8a3568eb591e,2026-06-20T14:34:46+0000,autocorrelation__logistic_regression__medium__frac_0.20,autocorrelation__logistic_regression__medium__frac_0.20__seed3407,classical,linear,True,3407,medium,16.0,798.0,0.4578313253012048,0.3211091003957876,0.3287149331582162,0.2163119316101074,,,
UT_HAR,autocorrelation__logistic_regression__medium__frac_0.40,autocorrelation__logistic_regression__medium,autocorrelation,medium,"{'lags': 16, 'normalize': True}",logistic_regression,linear,medium,"{'C': 1.0, 'max_iter': 3000}",0.4,3407.0,8a3568eb591e,2026-06-20T14:35:22+0000,autocorrelation__logistic_regression__medium__frac_0.40,autocorrelation__logistic_regression__medium__frac_0.40__seed3407,classical,linear,True,3407,medium,16.0,1593.0,0.466867469879518,0.3197372975179976,0.3282968989650829,0.0928199291229248,,,
UT_HAR,autocorrelation__logistic_regression__medium__frac_0.60,autocorrelation__logistic_regression__medium,autocorrelation,medium,"{'lags': 16, 'normalize': True}",logistic_regression,linear,medium,"{'C': 1.0, 'max_iter': 3000}",0.6,3407.0,8a3568eb591e,2026-06-20T14:35:23+0000,autocorrelation__logistic_regression__medium__frac_0.60,autocorrelation__logistic_regression__medium__frac_0.60__seed3407,classical,linear,True,3407,medium,16.0,2389.0,0.465863453815261,0.3264940370216287,0.3328511687333516,0.1227798461914062,,,
UT_HAR,autocorrelation__logistic_regression__medium__frac_0.80,autocorrelation__logistic_regression__medium,autocorrelation,medium,"{'lags': 16, 'normalize': True}",logistic_regression,linear,medium,"{'C': 1.0, 'max_iter': 3000}",0.8,3407.0,8a3568eb591e,2026-06-20T14:35:24+0000,autocorrelation__logistic_regression__medium__frac_0.80,autocorrelation__logistic_regression__medium__frac_0.80__seed3407,classical,linear,True,3407,medium,16.0,3184.0,0.4779116465863454,0.3409724306284116,0.3449593266920764,0.1728160381317138,,,
UT_HAR,autocorrelation__logistic_regression__medium__frac_1.00,autocorrelation__logistic_regression__medium,autocorrelation,medium,"{'lags': 16, 'normalize': True}",logistic_regression,linear,medium,"{'C': 1.0, 'max_iter': 3000}",1.0,3407.0,8a3568eb591e,2026-06-20T14:35:25+0000,autocorrelation__logistic_regression__medium__frac_1.00,autocorrelation__logistic_regression__medium__frac_1.00__seed3407,classical,linear,True,3407,medium,16.0,3977.0,0.4769076305220883,0.3296561638728322,0.3394593523630312,0.1959249973297119,,,
UT_HAR,autocorrelation__logistic_regression__small__frac_0.20,autocorrelation__logistic_regression__small,autocorrelation,small,"{'lags': 8, 'normalize': True}",logistic_regression,linear,small,"{'C': 0.1, 'max_iter': 2000}",0.2,3407.0,8a3568eb591e,2026-06-20T14:34:07+0000,autocorrelation__logistic_regression__small__frac_0.20,autocorrelation__logistic_regression__small__frac_0.20__seed3407,classical,linear,True,3407,small,8.0,798.0,0.4236947791164658,0.2525304796061129,0.271290535402196,0.1700785160064697,,,
UT_HAR,autocorrelation__logistic_regression__small__frac_0.40,autocorrelation__logistic_regression__small,autocorrelation,small,"{'lags': 8, 'normalize': True}",logistic_regression,linear,small,"{'C': 0.1, 'max_iter': 2000}",0.4,3407.0,8a3568eb591e,2026-06-20T14:34:42+0000,autocorrelation__logistic_regression__small__frac_0.40,autocorrelation__logistic_regression__small__frac_0.40__seed3407,classical,linear,True,3407,small,8.0,1593.0,0.4437751004016064,0.2770808610613678,0.2940342905566612,0.03363037109375,,,
UT_HAR,autocorrelation__logistic_regression__small__frac_0.60,autocorrelation__logistic_regression__small,autocorrelation,small,"{'lags': 8, 'normalize': True}",logistic_regression,linear,small,"{'C': 0.1, 'max_iter': 2000}",0.6,3407.0,8a3568eb591e,2026-06-20T14:34:43+0000,autocorrelation__logistic_regression__small__frac_0.60,autocorrelation__logistic_regression__small__frac_0.60__seed3407,classical,linear,True,3407,small,8.0,2389.0,0.4508032128514056,0.2918217160293451,0.3029725890663658,0.0480782985687255,,,
UT_HAR,autocorrelation__logistic_regression__small__frac_0.80,autocorrelation__logistic_regression__small,autocorrelation,small,"{'lags': 8, 'normalize': True}",logistic_regression,linear,small,"{'C': 0.1, 'max_iter': 2000}",0.8,3407.0,8a3568eb591e,2026-06-20T14:34:44+0000,autocorrelation__logistic_regression__small__frac_0.80,autocorrelation__logistic_regression__small__frac_0.80__seed3407,classical,linear,True,3407,small,8.0,3184.0,0.4508032128514056,0.2706103361936947,0.3014304713206915,0.0648202896118164,,,
UT_HAR,autocorrelation__logistic_regression__small__frac_1.00,autocorrelation__logistic_regression__small,autocorrelation,small,"{'lags': 8, 'normalize': True}",logistic_regression,linear,small,"{'C': 0.1, 'max_iter': 2000}",1.0,3407.0,8a3568eb591e,2026-06-20T14:34:45+0000,autocorrelation__logistic_regression__small__frac_1.00,autocorrelation__logistic_regression__small__frac_1.00__seed3407,classical,linear,True,3407,small,8.0,3977.0,0.4548192771084337,0.2772454596091884,0.3044501437562953,0.0728979110717773,,,
